OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod,CustomerRating
101960,2022-06-29,2023-09-18,2169,Bob Smith,Consumer,France,Paris,NY,16628,West,3270,,Binders,,3663,8,25,-100,,Credit Card,2
108014,2022-03-12,2023-05-09,2866,,Home Office,Unknown,Paris,NY,64565,East,3084,Office Supplies,Chairs,Desk Lamp,3373,4,110,100,10,PayPal,5
109055,2022-09-06,2022-04-27,2379,David White,Home Office,France,,Undefined,15997,West,3179,Books,Phones,Binder Set,4762,,25,1000,500,PayPal,5
103715,2022-12-17,2023-12-04,2304,Bob Smith,Small Business,USA,Toronto,CA,10907,East,3234,,Binders,Binder Set,4546,8,-10,-500,0,PayPal,2
105084,2023-12-03,2023-10-19,2720,,Home Office,Unknown,Paris,ON,48522,,3511,Toys,Lamps,Binder Set,2992,3,,,5,,4
106031,2022-09-21,2023-12-28,2498,,Undefined,Spain,Berlin,,99305,East,3121,Home Decor,Tables,Desk Lamp,1778,8,25,,0,Undefined,5
101549,2023-07-24,2022-07-06,2314,David White,,Canada,Paris,TX,92107,East,3391,Toys,Chairs,iPhone 14,2148,6,50,-100,,PayPal,6
108937,2023-11-28,2022-10-23,2679,Alice Johnson,Small Business,France,New York,FL,95289,,3146,Electrnics,IncorrectCat,iPhone 14,2865,-4,-10,1000,0,Undefined,3
107544,2023-10-21,2023-05-31,2895,David White,Home Office,USA,Paris,NY,18735,West,3292,Toys,,Gaming Table,478,15,50,-100,100,Undefined,6
101431,2022-05-22,2023-03-30,2542,Alice Johnson,Corporate,,Toronto,ON,48451,West,3457,,Tables,Gaming Table,2009,11,110,1000,100,Bank Transfer,2
105307,2023-04-22,2023-02-03,2728,Eve Black,Undefined,Unknown,,ON,98564,Unknown,3439,Office Supplies,Chairs,iPhone 14,3287,19,0,,0,,100
103614,2023-12-20,2023-08-20,2781,Alice Johnson,Corporate,Canada,New York,TX,62968,West,3639,Office Supplies,Tables,Gaming Table,3734,-2,,0,,Undefined,4
106967,2022-06-07,2022-09-10,2822,Eve Black,Consumer,USA,,BC,86561,Central,3743,Office Supplies,Chairs,Desk Lamp,4797,,-10,,,PayPal,6
100238,2023-06-28,2022-06-01,2744,Eve Black,Corporate,France,,,90723,Central,3656,Electrnics,Chairs,Gaming Table,1591,3,0,-500,100,Cash,5
104493,2022-11-20,2022-05-19,2859,David White,Corporate,USA,Paris,TX,73792,South,3558,Home Decor,,Office Chair,3256,5,25,500,500,Bank Transfer,3
106031,2022-12-05,2023-05-11,2880,,Undefined,Germany,Madrid,BC,43669,,3098,Toys,,Gaming Table,3618,2,-10,,10,Undefined,6
109420,2023-05-23,2022-12-02,2233,Alice Johnson,Home Office,Canada,Toronto,TX,42156,,3781,Toys,Binders,iPhone 14,439,12,0,0,0,Cash,3
100346,2022-01-15,2022-12-31,2455,Alice Johnson,,Germany,,NY,22068,West,3805,,Lamps,,3369,6,5,1000,500,PayPal,6
103742,2023-09-20,2023-11-13,2056,Eve Black,,USA,,TX,93412,South,3170,,Chairs,Binder Set,1628,16,0,-500,10,,1
102824,2022-01-19,2022-02-07,2808,Charlie Brown,Corporate,Germany,Madrid,ON,37865,East,3651,Furniture,Chairs,Desk Lamp,2186,20,0,-100,,,-1
100060,2023-05-30,2023-02-15,2319,,Corporate,,Berlin,ON,84673,East,3868,Books,Phones,Desk Lamp,3615,0,25,500,500,Credit Card,-1
107520,2022-11-24,2022-09-12,2912,,,,,Undefined,12168,Central,3472,Office Supplies,Lamps,Desk Lamp,197,11,5,-500,,,6
107634,2022-05-23,2023-09-02,2223,Charlie Brown,Corporate,Spain,Madrid,ON,23798,West,3015,Office Supplies,IncorrectCat,Office Chair,3067,0,110,1000,500,Credit Card,6
101304,2022-11-26,2022-05-22,2184,Alice Johnson,Undefined,Spain,InvalidCity,,56705,Unknown,3633,,Tables,Office Chair,-175,8,25,100,,Bank Transfer,1
108593,2023-01-24,2023-09-06,2186,Charlie Brown,Undefined,Germany,,BC,62490,East,3487,Office Supplies,,Desk Lamp,4575,4,10,-100,,PayPal,3
100675,InvalidDate,2023-02-14,2165,Charlie Brown,,Spain,InvalidCity,CA,25724,East,3916,Electronics,IncorrectCat,Desk Lamp,2859,10,-10,-500,500,Cash,
103193,2022-05-26,2022-09-22,2441,Charlie Brown,Undefined,Unknown,Toronto,TX,44235,South,3038,Furniture,,Gaming Table,3923,13,0,-500,10,,-1
108711,2023-08-24,2022-05-05,2486,Bob Smith,Home Office,France,Madrid,Undefined,69110,South,3030,Electrnics,Lamps,,3642,10,50,-100,500,Bank Transfer,
107894,2023-04-05,2023-10-30,2489,Charlie Brown,Small Business,Germany,Toronto,FL,55103,South,3314,Home Decor,,iPhone 14,4128,3,25,-500,10,PayPal,1
109116,2023-05-17,2022-11-30,2871,Charlie Brown,Small Business,France,Berlin,Undefined,76145,South,3806,Electronics,Chairs,iPhone 14,3017,-1,5,500,0,Bank Transfer,
109069,2022-09-08,2022-07-31,2512,Bob Smith,Corporate,,Toronto,Undefined,39943,,3603,Books,Lamps,Gaming Table,1522,0,25,0,100,Undefined,6
101681,2023-05-23,2023-11-08,2430,Eve Black,Corporate,Unknown,InvalidCity,BC,94758,East,3267,Toys,Binders,Gaming Table,-182,13,5,100,500,Cash,3
105035,2022-10-02,2023-01-05,2882,Eve Black,Consumer,,New York,FL,72490,Central,3827,Office Supplies,Binders,Gaming Table,2698,14,-10,0,,Credit Card,2
104071,2023-05-25,2023-01-29,2444,Bob Smith,,France,Paris,Undefined,16102,,3335,Office Supplies,Tables,Office Chair,706,1,50,-100,,,5
101781,2023-09-17,2022-03-29,2898,,Corporate,France,Toronto,Undefined,83827,Central,3375,,Chairs,Desk Lamp,4875,16,50,,0,Credit Card,2
107854,2022-07-08,2023-10-23,2240,Eve Black,Undefined,Unknown,Toronto,ON,14428,Unknown,3455,Electronics,Phones,Desk Lamp,947,20,-10,500,500,Crypto,2
104605,2023-03-07,2022-01-27,2920,,Consumer,Spain,Berlin,FL,71615,Unknown,3464,Books,Lamps,iPhone 14,2811,8,110,-100,100,Credit Card,2
100403,2023-09-17,2022-03-24,2165,,Home Office,USA,InvalidCity,TX,10866,West,3912,Office Supplies,Chairs,Office Chair,1169,6,110,1000,,Bank Transfer,
103127,2023-02-27,2023-09-14,2900,Charlie Brown,Corporate,Germany,New York,TX,74279,West,3177,Home Decor,Phones,iPhone 14,449,2,50,-500,500,Credit Card,5
100488,2023-07-05,2023-09-07,2597,David White,Consumer,Canada,Madrid,FL,29071,East,3100,Books,,,3359,1,10,100,500,Cash,6
108478,2023-11-27,2022-03-01,2107,Eve Black,Home Office,Unknown,New York,Undefined,70114,,3544,Home Decor,IncorrectCat,,4303,1,0,500,5,Crypto,5
108672,2022-07-14,2023-04-11,2554,,Corporate,Germany,Madrid,FL,37823,Central,3194,,Phones,Gaming Table,3980,6,10,100,500,Credit Card,5
103862,2023-02-23,2023-11-18,2540,,Corporate,,Toronto,Undefined,89762,East,3787,Furniture,Tables,Binder Set,3597,-1,0,500,100,Crypto,100
103659,2023-10-12,2022-05-30,2510,Eve Black,Consumer,Canada,Toronto,TX,86395,East,3882,Toys,,Office Chair,4866,0,-10,-500,,,4
100373,2023-03-06,2023-01-22,2720,,Small Business,Spain,Toronto,TX,56008,Central,3728,Furniture,,iPhone 14,4785,13,25,500,100,Undefined,6
103748,2023-12-14,2023-08-28,2865,Eve Black,Consumer,France,InvalidCity,,77783,,3126,Furniture,Chairs,,2636,16,0,100,5,Credit Card,2
108596,2022-12-25,2023-02-15,2150,Alice Johnson,Undefined,Canada,InvalidCity,BC,72477,Unknown,3499,Books,,Binder Set,1346,16,25,500,500,PayPal,3
105169,2022-08-23,2023-09-19,2055,Bob Smith,Consumer,Spain,InvalidCity,ON,41421,West,3522,Electrnics,Lamps,Desk Lamp,4139,13,-10,1000,10,Undefined,3
100604,2023-07-07,2022-04-04,2145,David White,,Spain,Madrid,CA,58485,Unknown,3244,Home Decor,IncorrectCat,Binder Set,2250,-5,-10,-100,500,Crypto,3
102472,2022-05-13,2022-08-29,2208,Bob Smith,Small Business,Spain,New York,,29083,West,3567,Home Decor,,Gaming Table,1466,0,5,-100,,Bank Transfer,2
100863,2023-07-08,2022-09-12,2835,Eve Black,Corporate,Germany,Paris,Undefined,39020,Unknown,3145,Furniture,Lamps,Desk Lamp,1304,10,0,100,100,PayPal,2
104229,2022-09-04,2022-08-03,2535,Charlie Brown,Undefined,Unknown,New York,TX,20449,Central,3279,Electronics,,iPhone 14,549,8,-10,,5,,2
106190,2023-05-11,2023-11-17,2687,David White,Undefined,,InvalidCity,CA,32833,Unknown,3943,Books,Phones,,2587,-3,,,100,Crypto,6
109199,2023-02-15,2022-04-13,2945,Charlie Brown,,Canada,New York,,24447,West,3434,,Lamps,Binder Set,114,15,25,0,,Credit Card,
105872,2023-08-26,2022-02-27,2694,Bob Smith,Corporate,,InvalidCity,FL,78200,Central,3440,Toys,Phones,iPhone 14,438,2,25,100,,Undefined,3
103956,2022-04-24,2022-01-31,2871,Alice Johnson,Consumer,Spain,Berlin,TX,12379,Unknown,3330,,Chairs,Binder Set,3254,19,-10,100,,,-1
105224,2022-02-17,2023-08-21,2956,David White,Small Business,Spain,New York,ON,81338,South,3836,Electrnics,Phones,,4856,-4,5,0,0,Crypto,4
102250,2023-10-28,2023-03-09,2573,Alice Johnson,Small Business,USA,InvalidCity,BC,49064,East,3864,Home Decor,Binders,iPhone 14,3438,4,,-100,5,Cash,5
103943,2022-02-27,2022-01-09,2205,David White,Home Office,France,,CA,63661,South,3796,Furniture,,Gaming Table,4463,-3,50,1000,10,Undefined,3
108010,2023-07-20,2022-01-25,2835,,Small Business,,Berlin,FL,85212,West,3591,Books,Binders,,4694,-3,50,-500,10,PayPal,4
108336,2022-08-17,2022-04-28,2101,Bob Smith,Corporate,France,Toronto,NY,11389,South,3536,Office Supplies,Lamps,iPhone 14,935,2,0,1000,,Undefined,6
106799,2022-07-06,2023-06-05,2433,Eve Black,Small Business,Spain,Toronto,Undefined,87738,East,3757,,IncorrectCat,Office Chair,3446,16,25,500,5,PayPal,3
103598,2023-11-08,2022-06-01,2875,Charlie Brown,Consumer,Canada,Toronto,BC,71409,Central,3764,Electronics,,,2586,12,25,-500,0,PayPal,4
105044,2022-02-22,2023-02-16,2286,Bob Smith,Consumer,USA,Toronto,FL,21061,West,3158,Home Decor,Chairs,Gaming Table,-143,0,25,100,5,,
107928,2022-02-22,2022-02-15,2422,Bob Smith,Home Office,France,Berlin,NY,35949,Unknown,3240,Furniture,Phones,,741,8,10,500,0,Credit Card,5
102916,2023-09-10,2022-01-17,2132,David White,Small Business,,Paris,,79271,East,3563,Furniture,Tables,Gaming Table,1781,16,10,-100,10,,3
103659,2022-08-23,2022-05-18,2043,,Undefined,France,Berlin,FL,66643,,3722,Electrnics,Lamps,Binder Set,2571,10,,0,10,Bank Transfer,3
109954,2022-08-03,2022-04-25,2031,David White,,,InvalidCity,TX,44582,West,3360,Electronics,,Binder Set,2034,9,25,500,500,Undefined,4
100570,2023-01-22,2022-11-25,2318,David White,,Unknown,,ON,69719,West,3231,Toys,Lamps,Gaming Table,2945,-2,110,100,500,,1
100378,2023-06-10,2023-01-14,2707,Eve Black,Home Office,France,InvalidCity,ON,59791,South,3993,Electronics,Lamps,Office Chair,-155,19,110,-100,5,Undefined,5
103338,2023-09-07,2022-12-15,2347,Charlie Brown,Undefined,Unknown,New York,TX,97283,Unknown,3420,Electronics,Chairs,Office Chair,2216,1,25,0,0,Bank Transfer,100
109334,2023-01-06,2022-07-31,2112,David White,Consumer,Spain,Toronto,Undefined,87824,East,3027,Office Supplies,Lamps,iPhone 14,1452,6,110,,500,Cash,1
102674,2023-04-12,2023-03-11,2323,Eve Black,Consumer,France,New York,BC,64810,Central,3587,Toys,Binders,Gaming Table,2578,7,0,-100,0,Cash,-1
109726,2022-04-29,2022-05-04,2314,,Consumer,,Paris,BC,24206,Unknown,3352,Books,Binders,,4336,15,5,-500,0,Cash,2
108124,2022-09-09,2023-07-30,2326,Charlie Brown,Consumer,Unknown,,CA,82552,Central,3004,Books,IncorrectCat,,632,9,10,100,500,,
103509,2023-09-27,2023-06-14,2126,Charlie Brown,Small Business,Canada,Toronto,,12153,,3417,Toys,,Binder Set,1638,9,50,-100,500,Cash,
101747,2022-06-20,2023-02-28,2963,Eve Black,Home Office,Unknown,Paris,TX,27901,West,3636,,Tables,Binder Set,4744,12,-10,500,0,Credit Card,6
100205,2023-07-19,2023-02-13,2691,Charlie Brown,Home Office,Spain,Paris,,41941,Unknown,3407,Office Supplies,IncorrectCat,Gaming Table,3811,-3,25,1000,100,Undefined,100
103228,2023-04-18,2023-04-11,2229,Charlie Brown,Home Office,Germany,InvalidCity,TX,66467,East,3829,,Phones,Gaming Table,3496,0,10,500,100,Bank Transfer,2
106529,2022-01-03,2023-07-10,2644,David White,Small Business,,,ON,93916,Central,3649,Home Decor,,Gaming Table,2284,7,25,0,,PayPal,
107842,2023-09-03,2023-01-06,2950,David White,Small Business,USA,Paris,FL,96267,Unknown,3544,Toys,IncorrectCat,Gaming Table,4084,19,25,1000,,,3
102899,2023-02-10,2023-02-13,2104,Alice Johnson,Corporate,Unknown,InvalidCity,CA,85009,Central,3111,Toys,,Binder Set,2820,11,50,0,5,,-1
104421,2022-08-12,2023-07-21,2949,Bob Smith,Home Office,France,New York,NY,29103,Unknown,3290,Books,,Office Chair,2218,,25,0,5,Credit Card,
104824,2022-05-16,2022-08-23,2461,Alice Johnson,Home Office,Germany,,TX,18079,Unknown,3403,Toys,Phones,Office Chair,943,5,50,0,10,Credit Card,3
100266,2023-09-06,2023-12-13,2692,Bob Smith,Undefined,USA,Paris,BC,80483,Central,3904,Office Supplies,Lamps,Office Chair,314,2,0,-500,500,Cash,1
106513,2022-03-29,2022-12-09,2008,Eve Black,Home Office,USA,Madrid,CA,58905,East,3058,Electronics,Tables,Gaming Table,3999,12,5,1000,0,Crypto,5
107910,2022-07-30,2023-06-22,2282,Charlie Brown,Consumer,Unknown,,ON,59217,West,3973,Toys,Phones,Gaming Table,2395,6,5,500,5,Credit Card,
106382,2022-02-27,2023-08-31,2680,Alice Johnson,,France,Paris,ON,64871,East,3168,,Binders,Desk Lamp,3521,13,25,-100,,Undefined,2
108590,2023-12-17,2023-08-07,2745,Bob Smith,Home Office,USA,Madrid,BC,74242,Unknown,3455,Electronics,Phones,Gaming Table,2733,-4,,-500,10,PayPal,
101927,2022-10-08,2022-07-30,2852,,Small Business,Canada,Berlin,ON,52859,Central,3796,Home Decor,IncorrectCat,,3462,7,50,0,100,Cash,2
107518,2022-02-24,2022-04-14,2153,Eve Black,Undefined,,New York,TX,61026,Unknown,3014,Office Supplies,IncorrectCat,Binder Set,1031,-2,,1000,100,Undefined,4
104136,2022-07-02,2023-10-03,2922,,Corporate,Germany,New York,FL,53456,Unknown,3561,Electronics,Binders,Binder Set,71,14,-10,0,0,Undefined,4
103178,2023-10-06,2023-06-29,2270,Alice Johnson,,Canada,InvalidCity,,79235,Unknown,3321,Toys,Phones,,3801,6,5,1000,10,Undefined,5
103917,2022-08-20,2022-10-31,2878,Eve Black,Small Business,USA,InvalidCity,ON,95111,Unknown,3665,Electrnics,Lamps,Binder Set,4662,19,-10,100,0,PayPal,3
104134,2022-11-05,2022-08-22,2784,Charlie Brown,Small Business,Canada,,,40472,South,3155,Toys,Binders,Gaming Table,2390,3,0,-500,100,PayPal,3
100659,2022-02-01,2022-11-10,2921,Bob Smith,,Spain,Paris,,23169,South,3612,Books,,iPhone 14,2873,10,-10,100,0,PayPal,4
106355,2023-02-28,2023-10-25,2605,,Consumer,Unknown,Berlin,,56173,South,3347,Office Supplies,Lamps,Binder Set,4604,19,10,0,100,Undefined,1
107723,2023-08-26,2022-04-19,2838,,Corporate,,Berlin,TX,19942,,3828,Office Supplies,Tables,,2510,12,110,-500,500,Credit Card,6
104632,2023-03-03,2023-04-26,2360,Alice Johnson,Undefined,USA,InvalidCity,Undefined,82789,Unknown,3778,Toys,Chairs,Desk Lamp,1159,13,5,0,0,PayPal,4
108427,2022-01-12,2022-05-05,2267,Eve Black,Small Business,USA,InvalidCity,ON,50183,Unknown,3888,Office Supplies,IncorrectCat,iPhone 14,4811,12,0,100,,Cash,100
104488,2023-08-16,2022-05-20,2727,Eve Black,Consumer,USA,,BC,52418,Unknown,3765,Furniture,IncorrectCat,Gaming Table,2507,15,110,500,,Crypto,3
109056,2023-12-09,2023-10-05,2060,Alice Johnson,Corporate,Germany,Paris,NY,92408,East,3007,Toys,Binders,Binder Set,2357,17,-10,1000,500,Undefined,-1
108943,2023-12-13,2023-06-21,2889,Alice Johnson,,USA,InvalidCity,Undefined,40150,Unknown,3411,Books,,Office Chair,4921,9,-10,1000,10,Undefined,5
106483,2022-08-26,2022-10-02,2951,Charlie Brown,Small Business,France,Madrid,BC,21918,East,3070,Home Decor,Phones,Gaming Table,1163,8,25,-500,5,Undefined,1
103636,2023-02-16,2022-05-10,2652,Bob Smith,Corporate,Germany,InvalidCity,NY,75096,Central,3180,Electronics,Tables,,3762,11,10,0,100,Crypto,-1
104776,2022-02-12,2022-04-04,2149,,Consumer,,New York,Undefined,63685,West,3952,Home Decor,IncorrectCat,Desk Lamp,1010,2,0,-500,100,Crypto,1
104529,2022-06-28,2023-07-06,2760,Charlie Brown,Consumer,Germany,Madrid,BC,29170,West,3551,Furniture,Binders,,4531,18,50,,500,Credit Card,100
105257,2023-08-24,2023-08-08,2273,,Small Business,Germany,Berlin,BC,38596,East,3000,Electronics,Chairs,Office Chair,3922,8,50,0,0,PayPal,-1
107216,2023-03-24,2023-01-27,2881,Eve Black,Corporate,,New York,ON,79801,West,3862,Electrnics,,Gaming Table,4350,10,,1000,500,Credit Card,-1
107522,2022-04-18,2023-12-18,2515,Eve Black,Consumer,Germany,New York,CA,72917,West,3872,,Phones,Desk Lamp,3674,11,5,,10,Cash,100
101584,InvalidDate,2022-10-31,2009,Alice Johnson,Corporate,Germany,,NY,86579,East,3849,Toys,Binders,Desk Lamp,710,-5,110,0,0,Crypto,4
101952,2023-07-30,2022-07-05,2866,David White,Corporate,Canada,New York,NY,76093,Central,3868,Toys,Lamps,iPhone 14,2468,-5,-10,100,0,Cash,-1
105084,2023-05-09,2023-07-09,2708,David White,,,Berlin,BC,39968,,3804,Electrnics,Chairs,Gaming Table,2543,1,10,1000,0,PayPal,3
108605,2023-04-23,2022-10-03,2374,Bob Smith,Home Office,Germany,,ON,34162,West,3122,,Phones,Desk Lamp,3746,-3,,500,500,PayPal,1
106274,2023-12-16,2022-05-03,2596,Alice Johnson,Home Office,Spain,New York,Undefined,90253,,3073,Toys,Tables,Desk Lamp,4674,6,10,-100,5,,4
101434,2023-10-30,2023-03-28,2085,David White,Corporate,Spain,InvalidCity,TX,98822,Unknown,3678,Toys,Lamps,Binder Set,4525,15,-10,100,0,Cash,4
102480,2022-11-26,2023-08-30,2710,Bob Smith,Consumer,,Paris,ON,44111,Unknown,3057,Electronics,IncorrectCat,Gaming Table,3585,14,0,100,500,,5
109183,2023-01-16,2022-09-03,2455,Bob Smith,Home Office,France,New York,BC,42677,South,3656,Furniture,Phones,,2072,,5,-500,100,Bank Transfer,-1
109803,2023-07-31,2022-03-29,2992,Alice Johnson,Small Business,Spain,New York,TX,54234,Unknown,3167,,Chairs,,34,2,0,500,5,Credit Card,1
101570,2022-06-07,2022-03-24,2775,David White,Corporate,Germany,New York,ON,56000,Central,3142,Books,IncorrectCat,,1016,1,25,-500,100,Bank Transfer,-1
105780,2023-11-12,2023-08-01,2801,David White,Corporate,France,New York,NY,71520,East,3711,Office Supplies,Lamps,Binder Set,3018,4,25,-500,,,4
103546,2023-01-19,2022-06-05,2946,Bob Smith,Home Office,Spain,New York,CA,65238,South,3426,,Binders,Desk Lamp,2989,3,50,-500,500,Cash,5
102031,2022-07-29,2022-07-06,2386,Alice Johnson,,Canada,New York,,50665,Central,3034,Toys,Phones,Office Chair,1640,2,25,1000,10,,1
106157,2023-04-14,2023-07-31,2297,,Undefined,France,Paris,FL,71703,Unknown,3173,Furniture,Lamps,Gaming Table,85,1,25,500,0,Undefined,100
100991,2022-05-06,2022-11-25,2592,Alice Johnson,Small Business,,InvalidCity,Undefined,42827,Unknown,3973,Office Supplies,,,483,-2,50,500,0,Undefined,1
105522,2023-01-30,2023-01-16,2837,,,,Paris,CA,63653,Unknown,3328,Electronics,Tables,Gaming Table,27,6,0,-100,10,Bank Transfer,1
101559,2023-11-15,2023-05-07,2547,Bob Smith,Small Business,USA,Paris,BC,50202,,3758,,Lamps,iPhone 14,1749,19,,,5,Credit Card,-1
109839,2023-01-05,2023-07-31,2732,Charlie Brown,Home Office,USA,Madrid,ON,74526,South,3589,Home Decor,Phones,Office Chair,2635,10,-10,0,0,,-1
104471,2022-02-22,2023-03-30,2845,Charlie Brown,Small Business,USA,Paris,ON,11453,,3483,,,Desk Lamp,1447,10,110,-100,10,Bank Transfer,-1
103148,2022-02-28,2022-05-21,2204,Alice Johnson,Home Office,Unknown,Berlin,FL,64351,Unknown,3536,Furniture,,Office Chair,703,15,5,-500,10,,
107463,2022-04-20,2022-05-26,2013,Bob Smith,,Canada,,TX,34486,South,3744,Electronics,IncorrectCat,Binder Set,1170,14,110,500,,Credit Card,3
102943,2023-05-14,2022-11-18,2922,Bob Smith,Small Business,Unknown,Paris,NY,20528,South,3420,,Phones,Binder Set,2780,5,10,-100,5,Cash,5
109268,2023-06-12,2022-01-21,2389,Bob Smith,,Unknown,Toronto,NY,28042,Central,3046,Electrnics,Binders,Desk Lamp,3232,,110,500,500,Crypto,100
105963,2022-06-20,2022-07-22,2109,Alice Johnson,,Unknown,Madrid,ON,33849,,3984,Electrnics,Phones,Desk Lamp,1880,16,-10,-100,10,PayPal,100
101701,2023-03-03,2023-04-23,2135,David White,Small Business,Spain,InvalidCity,FL,32001,Central,3084,Furniture,Chairs,Gaming Table,1052,0,0,1000,100,PayPal,5
106867,2023-02-05,2022-07-18,2880,David White,Corporate,Germany,Paris,NY,94154,West,3110,Electrnics,Phones,Gaming Table,645,7,10,1000,10,Cash,3
107986,2022-04-28,2022-07-28,2571,,Corporate,Germany,Toronto,CA,41649,South,3245,Home Decor,Phones,Office Chair,3835,14,110,1000,0,,6
104815,2022-03-07,2022-12-27,2894,Alice Johnson,Undefined,Spain,,FL,45911,East,3232,Electronics,Binders,Office Chair,3543,14,-10,-500,0,,1
105143,2023-04-01,2022-02-22,2050,Alice Johnson,Small Business,Germany,,Undefined,39153,Central,3651,Office Supplies,IncorrectCat,Desk Lamp,1848,-1,,100,100,Cash,4
108969,2022-05-31,2023-10-25,2680,Alice Johnson,Undefined,,Paris,FL,74022,,3564,Home Decor,Chairs,Gaming Table,2435,-1,25,-100,,,4
108339,2022-04-27,2023-09-11,2566,Bob Smith,Small Business,Canada,Berlin,BC,62130,East,3183,Office Supplies,Chairs,iPhone 14,2552,-5,110,1000,,PayPal,6
108100,2022-03-04,2022-02-05,2940,Charlie Brown,Home Office,France,Berlin,,56339,South,3490,Office Supplies,IncorrectCat,iPhone 14,2610,-3,,-100,100,,1
101197,2023-12-12,2022-11-06,2125,Charlie Brown,,Germany,New York,,46240,Unknown,3615,Toys,IncorrectCat,Binder Set,1800,17,,1000,500,Cash,100
104619,2022-07-16,2023-08-12,2488,,Corporate,,Berlin,ON,15052,South,3866,Home Decor,Binders,Desk Lamp,1218,8,,-500,5,PayPal,100
108206,2023-08-16,2022-06-20,2210,Charlie Brown,Home Office,Unknown,Paris,CA,65059,West,3928,,Lamps,Desk Lamp,61,14,10,0,10,PayPal,-1
100435,2022-08-22,2023-11-12,2573,,Consumer,Unknown,Berlin,TX,93723,,3739,Office Supplies,Binders,Office Chair,958,7,25,100,100,Crypto,1
103665,2022-04-07,2023-11-02,2473,Bob Smith,Consumer,Canada,New York,ON,19398,Unknown,3317,Furniture,Tables,Gaming Table,2490,-5,110,-500,5,Undefined,
105403,2022-10-23,2022-06-29,2724,David White,Home Office,Germany,Madrid,FL,47560,,3563,Furniture,Chairs,Binder Set,4869,1,25,,5,Bank Transfer,2
108131,2023-12-14,2022-01-19,2213,Eve Black,,Spain,Berlin,BC,85696,South,3837,,,Office Chair,3853,8,5,0,100,PayPal,3
109531,2023-09-17,2023-10-31,2675,Eve Black,Small Business,France,Paris,CA,67517,East,3156,Books,Chairs,Binder Set,156,-5,25,-500,5,Undefined,100
105699,2023-04-15,2023-04-14,2163,Bob Smith,Undefined,Canada,New York,BC,29537,South,3348,Toys,Binders,Binder Set,4017,-1,50,500,10,Bank Transfer,6
104030,2023-07-26,2023-11-25,2502,,Small Business,USA,Madrid,Undefined,37046,Central,3564,Home Decor,Tables,Desk Lamp,3878,20,10,-100,10,Cash,1
104444,2022-07-12,2022-01-07,2180,David White,,Unknown,Toronto,FL,94119,Unknown,3894,,Lamps,Office Chair,67,4,-10,1000,500,Cash,5
